step,type,amount,nameOrig,oldbalanceOrg,nameDest,oldbalanceDest,newbalanceOrig,newbalanceDest,isFraud
57,CASH_OUT,52752.88,C46579,593552.97,C29180,311880.54,540800.09,364633.42,0
30,CASH_OUT,2102.5,C12418,157227.14,C39978,729252.98,155124.64,731355.48,0
3,CASH_IN,197567.35,C47591,300110.73,C76637,176817.16,102543.37999999998,374384.51,0
29,CASH_OUT,23545.3,C77235,101836.78,C79136,418996.77,78291.48,442542.07,0
14,CASH_IN,9053.53,C39614,87160.24,C70880,184540.29,78106.71,193593.82,0
77,CASH_OUT,237470.27,C18058,17374.01,C29752,793180.73,0.0,1030651.0,0
83,CASH_OUT,33772.57,C72961,89832.8,C39670,156913.57,56060.23,190686.14,0
25,CASH_OUT,81381.29,C42777,145731.01,C90374,3850.78,64349.720000000016,85232.06999999999,0
10,TRANSFER,83317.81,C51530,346665.26,C12587,32602.13,263347.45,115919.94,0
79,PAYMENT,799045.42,C62457,292905.18,C29042,111689.85,0.0,910735.27,0
92,TRANSFER,174528.95,C31583,229700.59,C60871,61744.14,55171.639999999985,236273.09000000003,0
49,CASH_IN,26312.01,C80067,90206.11,C14490,514503.56,63894.100000000006,540815.57,0
38,CASH_OUT,94433.94,C55185,16584.16,C10472,27640.82,0.0,122074.76000000001,0
71,CASH_IN,2475.12,C96216,6131.57,C87451,430190.33,3656.45,432665.45,0
14,PAYMENT,86158.58,C24325,8588.7,C39103,470050.74,0.0,556209.32,0
30,TRANSFER,259739.78,C15635,87135.94,C38672,404350.66,0.0,664090.44,0
40,CASH_OUT,8360.51,C79051,144442.46,C60664,433364.68,136081.94999999998,441725.19,0
12,PAYMENT,10667.54,C56653,48371.71,C60429,275457.85,37704.17,286125.38999999996,0
92,PAYMENT,4338.04,C61957,20258.06,C66213,106303.89,15920.02,110641.93,0
14,CASH_OUT,84486.12,C84009,103289.08,C60681,417680.07,18802.960000000006,502166.19,0
1,CASH_OUT,43029.55,C61456,5801.44,C82505,201613.13,0.0,244642.68,0
68,TRANSFER,8825.14,C76342,111698.64,C92343,36390.66,102873.5,45215.8,0
49,PAYMENT,26938.4,C33774,50897.44,C22154,238612.03,23959.04,265550.43,0
18,CASH_OUT,235965.29,C19342,609789.75,C98488,392266.75,373824.45999999996,628232.04,0
36,CASH_OUT,40675.46,C64605,40340.13,C88585,62249.67,0.0,102925.13,0
64,PAYMENT,17228.68,C66884,33709.05,C43311,43989.3,16480.370000000003,61217.98,0
96,PAYMENT,48304.08,C45230,12516.67,C53222,62631.75,0.0,110935.83,0
28,CASH_OUT,39107.92,C89436,123647.54,C33490,532.73,84539.62,39640.65,0
92,TRANSFER,107770.91,C74868,262516.67,C82097,502034.35,154745.75999999998,609805.26,0
32,PAYMENT,28101.01,C58970,154489.95,C72301,130079.68,126388.94000000002,158180.69,0
72,CASH_OUT,596.87,C97481,251760.06,C99699,342509.23,251163.19,343106.1,0
25,CASH_OUT,137593.66,C39542,68271.11,C45358,100655.96,0.0,238249.62,0
47,CASH_IN,69811.23,C23224,89963.33,C43217,340269.77,20152.100000000006,410081.0,0
20,CASH_OUT,23752.33,C84588,517577.72,C61124,149568.16,493825.38999999996,173320.49,0
33,CASH_IN,54669.93,C54828,64228.16,C29675,538551.13,9558.230000000003,593221.06,0
30,PAYMENT,60842.92,C37218,143582.06,C62825,164906.53,82739.14,225749.45,0
37,TRANSFER,236857.44,C99398,105175.11,C76283,140689.55,0.0,377546.99,0
80,PAYMENT,1763.21,C12288,24148.77,C51589,317937.8,22385.56,319701.01,0
53,PAYMENT,265757.65,C93831,292272.39,C54296,95553.41,26514.73999999999,361311.06000000006,0
89,CASH_OUT,3681.24,C68247,27359.18,C52369,54432.6,23677.940000000002,58113.84,0
74,PAYMENT,434550.07,C59990,6907.37,C58371,354213.39,0.0,788763.46,0
69,PAYMENT,70533.03,C74687,47459.27,C61745,386094.08,0.0,456627.11,0
8,CASH_OUT,58501.84,C78556,146495.22,C59073,589176.12,87993.38,647677.96,0
97,PAYMENT,130688.11,C97089,317537.92,C59943,466785.26,186849.81,597473.37,0
1,CASH_OUT,2803.09,C87885,44105.11,C71926,307465.12,41302.020000000004,310268.21,0
95,CASH_IN,179115.58,C37713,173015.12,C96495,799875.14,0.0,978990.72,0
7,CASH_OUT,234025.17,C26799,590715.62,C23652,142861.45,356690.44999999995,376886.62,0
62,PAYMENT,6661.08,C93370,70682.7,C59743,123815.74,64021.619999999995,130476.82,0
87,CASH_OUT,63266.58,C21083,223189.11,C72179,73453.51,159922.52999999997,136720.09,0
58,CASH_OUT,44316.85,C82171,55708.5,C12118,438022.48,11391.650000000001,482339.32999999996,0
88,CASH_OUT,134099.76,C72925,76753.29,C63269,295001.42,0.0,429101.18,0
78,TRANSFER,142855.71,C94369,193520.09,C89297,281935.09,50664.380000000005,424790.80000000005,0
87,PAYMENT,90071.65,C55479,275892.2,C94977,231123.41,185820.55000000002,321195.06,0
73,PAYMENT,169253.22,C24736,25389.26,C35857,61526.03,0.0,230779.25,0
8,CASH_OUT,109935.26,C84515,51853.66,C90253,47073.08,0.0,157008.34,0
64,TRANSFER,68803.94,C59659,324615.49,C21922,223931.23,255811.55,292735.17000000004,0
8,PAYMENT,83263.06,C15444,263549.16,C39472,865426.86,180286.09999999998,948689.9199999999,0
3,CASH_OUT,36818.48,C38221,32190.61,C17543,116770.71,0.0,153589.19,0
58,CASH_OUT,59491.84,C45169,88511.54,C99498,58489.97,29019.699999999997,117981.81,0
32,CASH_OUT,274354.11,C53236,63167.31,C64434,70308.17,0.0,344662.27999999997,0
68,CASH_OUT,138125.79,C25979,84109.08,C68298,72965.0,0.0,211090.79,0
49,PAYMENT,25224.11,C67547,124972.43,C56546,53075.14,99748.31999999999,78299.25,0
38,CASH_OUT,9619.72,C14710,19700.79,C30583,1133.92,10081.070000000002,10753.64,0
2,CASH_OUT,7146.84,C31806,83186.5,C18297,249679.68,76039.66,256826.52,0
9,PAYMENT,190971.24,C17806,183873.95,C16912,404534.42,0.0,595505.6599999999,0
46,CASH_OUT,180605.9,C24211,33378.84,C98640,255049.49,0.0,435655.39,0
65,CASH_OUT,38493.42,C36360,196497.65,C19503,288320.39,158004.22999999998,326813.81,0
49,CASH_OUT,1188.21,C63273,27976.85,C58589,112349.68,26788.64,113537.89,0
75,TRANSFER,55589.51,C79392,387697.28,C73611,214328.5,332107.77,269918.01,0
29,CASH_OUT,40798.86,C79046,242600.16,C20051,133834.88,201801.3,174633.74,0
90,TRANSFER,13660.08,C54744,344058.81,C18283,118307.81,330398.73,131967.88999999998,0
91,PAYMENT,22059.61,C59363,392510.64,C85565,530698.63,370451.03,552758.24,0
29,PAYMENT,91942.72,C98390,48042.77,C34021,133922.33,0.0,225865.05,0
33,PAYMENT,126798.98,C25875,1527.17,C72168,155586.98,0.0,282385.96,0
28,CASH_IN,84707.66,C65235,233213.01,C39315,34056.13,148505.35,118763.79000000001,0
95,CASH_OUT,18279.58,C58059,87222.64,C13330,89295.5,68943.06,107575.08,0
83,TRANSFER,37421.67,C45259,357900.37,C25659,328653.39,320478.7,366075.06,0
26,CASH_OUT,121996.43,C47016,24726.32,C67640,128100.27,0.0,250096.7,0
29,PAYMENT,8605.52,C70698,250345.26,C64306,49471.3,241739.74000000002,58076.82000000001,0
11,PAYMENT,115006.65,C33896,195439.57,C97324,140842.28,80432.92000000001,255848.93,0
96,PAYMENT,192911.85,C77583,141165.2,C43684,129233.31,0.0,322145.16000000003,0
85,CASH_IN,157141.33,C35490,55818.77,C33212,243325.69,0.0,400467.02,0
34,DEBIT,85705.94,C56778,322607.15,C10931,282814.52,236901.21000000002,368520.46,0
86,PAYMENT,224874.08,C99725,532974.24,C77041,182126.48,308100.16000000003,407000.56,0
48,TRANSFER,5965.28,C99940,153732.12,C99226,232510.95,147766.84,238476.23,0
27,PAYMENT,75729.1,C35390,16820.13,C11058,101982.19,0.0,177711.29,0
72,CASH_IN,147995.26,C98505,102945.25,C32704,476956.53,0.0,624951.79,0
40,PAYMENT,61317.18,C84782,53179.47,C50105,50754.22,0.0,112071.4,0
31,CASH_OUT,438212.93,C72940,38318.08,C37340,231362.11,0.0,669575.04,0
65,CASH_OUT,1842.41,C79329,249015.59,C25380,295807.52,247173.18,297649.93,0
39,TRANSFER,40324.34,C81443,269665.56,C13288,92519.87,229341.22,132844.21,0
98,PAYMENT,223218.66,C28676,56829.87,C49150,484179.31,0.0,707397.97,0
24,CASH_OUT,18618.13,C25800,103635.07,C23428,257863.07,85016.94,276481.2,0
92,CASH_IN,61428.5,C15431,100670.83,C72060,140327.68,39242.33,201756.18,0
68,PAYMENT,134852.81,C80386,118716.04,C53757,695232.75,0.0,830085.56,0
82,CASH_OUT,69158.66,C91686,130090.07,C72190,73019.88,60931.41,142178.54,0
93,CASH_IN,48103.16,C31021,96030.5,C93911,147153.18,47927.34,195256.34,0
23,PAYMENT,2044.36,C93480,137827.01,C70624,46970.29,135782.65000000002,49014.65,0
61,DEBIT,157058.35,C35404,272731.92,C87091,153279.65,115673.56999999998,310338.0,0
27,PAYMENT,124492.5,C32933,95768.13,C30865,94601.6,0.0,219094.1,0
16,PAYMENT,241239.61,C53353,94137.62,C82463,218337.72,0.0,459577.32999999996,0
45,CASH_OUT,235424.24,C86310,43188.55,C65291,97513.3,0.0,332937.54,0
27,CASH_IN,190914.99,C18758,94231.75,C90230,291276.46,0.0,482191.45,0
73,TRANSFER,44959.34,C50752,228766.14,C35109,138386.26,183806.80000000002,183345.6,0
5,CASH_OUT,56077.43,C78537,339581.33,C85630,365569.4,283503.9,421646.83,0
59,CASH_OUT,257033.8,C38178,25377.1,C86256,79828.71,0.0,336862.51,0
72,CASH_OUT,16171.15,C59477,76118.82,C41472,46151.14,59947.670000000006,62322.29,0
82,CASH_OUT,2583.13,C20459,281509.06,C24449,347633.65,278925.93,350216.78,0
35,PAYMENT,103554.61,C63794,348661.97,C92760,421300.56,245107.36,524855.17,0
70,CASH_OUT,40146.31,C47522,158.59,C62826,320372.13,0.0,360518.44,0
87,PAYMENT,21713.48,C51957,11483.88,C16963,71912.39,0.0,93625.87,0
46,TRANSFER,54807.67,C63345,79456.07,C51010,48508.49,24648.40000000001,103316.16,0
90,CASH_IN,27954.02,C94722,20486.91,C84810,158783.16,0.0,186737.18,0
56,PAYMENT,31810.5,C76882,163981.6,C30087,85833.94,132171.1,117644.44,0
24,TRANSFER,23290.22,C99473,301793.37,C18744,202685.95,278503.15,225976.17,0
10,CASH_OUT,143819.94,C80329,228991.3,C64000,560955.31,85171.35999999999,704775.25,0
79,CASH_IN,328544.34,C72892,33388.63,C28365,232010.08,0.0,560554.42,0
38,CASH_OUT,101698.9,C94651,407475.96,C85345,61585.52,305777.06000000006,163284.41999999998,0
84,TRANSFER,81293.12,C93949,10713.12,C86380,58870.74,0.0,140163.86,0
93,TRANSFER,218949.43,C19445,65381.53,C54744,364569.58,0.0,583519.01,0
70,CASH_IN,2286.12,C69684,15473.99,C60551,120059.26,13187.869999999999,122345.37999999999,0
48,CASH_IN,24068.8,C32682,119981.91,C42265,263701.74,95913.11,287770.54,0
9,CASH_OUT,62329.23,C48721,16847.29,C77138,91304.69,0.0,153633.92,0
50,PAYMENT,11132.63,C87537,221962.7,C53565,89906.78,210830.07,101039.41,0
69,TRANSFER,50291.24,C97500,203102.59,C54669,135240.18,152811.35,185531.41999999998,0
48,CASH_IN,48123.54,C98172,409820.24,C15316,327794.3,361696.7,375917.83999999997,0
39,CASH_OUT,292976.47,C85547,22006.62,C76092,421293.76,0.0,714270.23,0
83,CASH_OUT,17900.31,C41509,143358.74,C36498,4539.76,125458.43,22440.07,0
5,PAYMENT,64596.66,C22988,107007.95,C96936,97151.73,42411.28999999999,161748.39,0
84,CASH_OUT,11428.81,C37390,53873.25,C14134,49167.43,42444.44,60596.24,0
11,CASH_OUT,153845.54,C65890,408582.95,C12509,147869.69,254737.41,301715.23,0
60,TRANSFER,138341.73,C82124,373014.37,C33677,452503.52,234672.63999999998,590845.25,0
27,CASH_OUT,345691.73,C86617,269504.22,C89278,430321.85,0.0,776013.58,0
93,CASH_IN,44314.43,C11611,295955.73,C92594,295431.59,251641.3,339746.02,0
7,CASH_IN,456102.43,C39495,76343.95,C49072,251661.59,0.0,707764.02,0
60,PAYMENT,118210.22,C90168,23246.03,C29002,236676.75,0.0,354886.97,0
50,CASH_OUT,8702.85,C92480,234747.92,C71582,981285.87,226045.07,989988.72,0
67,PAYMENT,4165.38,C43143,62900.91,C77686,258746.47,58735.530000000006,262911.85,0
69,TRANSFER,12979.32,C15947,9957.23,C37248,266520.39,0.0,279499.71,0
55,TRANSFER,24.31,C90748,228830.72,C49897,257155.58,228806.41,257179.88999999998,0
77,CASH_OUT,118058.82,C63569,20267.08,C39095,227814.09,0.0,345872.91000000003,0
16,CASH_IN,316332.58,C75511,270940.82,C34610,75791.77,0.0,392124.35000000003,0
12,CASH_OUT,4448.78,C72785,32056.02,C13529,70394.3,27607.24,74843.08,0
27,DEBIT,22105.63,C93287,64566.53,C87583,23771.41,42460.899999999994,45877.04,0
33,CASH_OUT,321779.6,C72589,149054.42,C11903,557938.68,0.0,879718.28,0
79,CASH_IN,28629.98,C50318,32434.38,C58163,12168.64,3804.4000000000015,40798.619999999995,0
85,PAYMENT,194169.13,C39526,78945.82,C75739,33379.3,0.0,227548.43,0
81,PAYMENT,21788.32,C79841,15599.62,C73284,250750.3,0.0,272538.62,0
55,PAYMENT,348186.2,C53225,21148.28,C67533,19974.52,0.0,368160.72000000003,0
52,CASH_IN,49361.71,C41093,230653.34,C63356,299720.04,181291.63,349081.75,0
37,PAYMENT,122469.21,C63041,181578.48,C49984,58228.6,59109.270000000004,180697.81,0
15,CASH_OUT,289750.24,C13510,123670.64,C23654,197543.48,0.0,487293.72,0
84,CASH_OUT,32469.27,C76675,250388.83,C78396,80339.26,217919.56,112808.53,0
83,CASH_OUT,56517.98,C45283,350117.42,C51849,63322.94,293599.44,119840.92000000001,0
65,PAYMENT,31961.31,C17014,166029.56,C55552,6762.38,134068.25,38723.69,0
68,TRANSFER,67081.85,C48970,399879.13,C72543,164249.1,332797.28,231330.95,0
3,TRANSFER,235895.52,C61580,15874.11,C63006,679.69,0.0,236575.21,0
72,PAYMENT,21826.31,C53899,59733.56,C36793,440201.08,37907.25,462027.39,0
5,PAYMENT,73907.03,C11805,144709.7,C27694,213936.54,70802.67000000001,287843.57,0
9,PAYMENT,16635.71,C10034,45756.72,C25212,347849.23,29121.010000000002,364484.94,0
1,PAYMENT,52104.15,C45534,155157.95,C65641,324982.6,103053.80000000002,377086.75,0
30,CASH_OUT,22613.9,C52046,385169.45,C92300,23975.16,362555.55,46589.06,0
71,CASH_OUT,25968.44,C47869,44692.13,C86847,197373.13,18723.69,223341.57,0
86,CASH_OUT,63479.49,C39150,153078.94,C66336,355775.36,89599.45000000001,419254.85,0
20,CASH_OUT,135357.22,C90324,279372.5,C67613,19486.54,144015.28,154843.76,0
93,PAYMENT,13683.45,C57479,114172.54,C11750,428606.51,100489.09,442289.96,0
27,CASH_OUT,156278.98,C63335,469475.89,C40394,61588.23,313196.91000000003,217867.21000000002,0
89,PAYMENT,439591.76,C46662,41994.39,C34089,208691.8,0.0,648283.56,0
99,CASH_IN,36394.9,C90688,64274.06,C58817,88400.04,27879.159999999996,124794.94,0
91,CASH_OUT,22214.99,C95317,4766.08,C95742,216248.92,0.0,238463.91,0
63,CASH_IN,2792.51,C75645,29627.76,C20562,448674.1,26835.25,451466.61,0
75,PAYMENT,21520.59,C25149,26894.94,C14886,144481.6,5374.3499999999985,166002.19,0
81,CASH_IN,91289.5,C47011,196518.41,C77333,303081.65,105228.91,394371.15,0
31,PAYMENT,187080.78,C53610,133119.73,C73661,98084.38,0.0,285165.16000000003,0
82,CASH_OUT,501.71,C40158,390120.08,C79847,990311.59,389618.37,990813.2999999999,0
19,PAYMENT,99611.08,C15747,5051.34,C78568,349113.21,0.0,448724.29000000004,0
93,PAYMENT,15780.54,C69155,159493.99,C50496,265513.88,143713.44999999998,281294.42,0
79,PAYMENT,160502.61,C70459,11184.37,C93976,17490.12,0.0,177992.72999999998,0
62,TRANSFER,24588.29,C59190,89447.59,C93492,56291.71,64859.299999999996,80880.0,0
7,PAYMENT,6931.45,C95243,121257.63,C72336,31003.23,114326.18000000001,37934.68,0
37,PAYMENT,394146.29,C55205,128214.06,C36546,190144.33,0.0,584290.62,0
71,DEBIT,62514.46,C55230,42353.5,C93690,59876.48,0.0,122390.94,0
86,PAYMENT,47343.4,C98445,129955.49,C13179,367966.92,82612.09,415310.32,0
76,PAYMENT,85699.73,C56321,155915.55,C89654,147967.95,70215.81999999999,233667.68,0
8,PAYMENT,81145.94,C51112,466708.65,C72750,48696.39,385562.71,129842.33,0
57,PAYMENT,4702.01,C66949,223358.45,C29665,101238.99,218656.44,105941.0,0
82,PAYMENT,42454.08,C73465,139691.19,C46905,716706.44,97237.11,759160.5199999999,0
28,CASH_IN,94458.56,C15267,9195.42,C62487,4627.8,0.0,99086.36,0
82,CASH_IN,288793.19,C15629,358015.86,C48101,69604.35,69222.66999999998,358397.54000000004,0
95,CASH_OUT,105623.2,C78983,26431.03,C88091,260569.88,0.0,366193.08,0
17,CASH_OUT,18540.37,C71594,33240.62,C58666,243238.78,14700.250000000004,261779.15,0
87,DEBIT,972.74,C29096,182801.1,C15212,111949.36,181828.36000000002,112922.1,0
11,CASH_IN,154338.24,C42494,171430.73,C18888,54734.71,17092.49000000002,209072.94999999998,0
15,TRANSFER,178572.02,C72894,242119.21,C90157,114123.86,63547.19,292695.88,0
30,CASH_OUT,20251.28,C57599,116813.6,C24053,483994.57,96562.32,504245.85,0
95,PAYMENT,38711.5,C21531,116920.16,C91067,4232.61,78208.66,42944.11,0
6,PAYMENT,154153.17,C42657,57422.77,C95905,305582.78,0.0,459735.95000000007,0
12,PAYMENT,115148.11,C22372,249759.68,C74104,647298.24,134611.57,762446.35,0
87,CASH_OUT,14179.22,C20546,125706.55,C74634,278747.01,111527.33,292926.23,0
61,TRANSFER,108924.2,C96814,181047.25,C30876,156727.49,72123.05,265651.69,0
36,PAYMENT,123487.87,C85177,55963.67,C14261,62815.91,0.0,186303.78,0
35,CASH_IN,450237.12,C79967,72366.52,C34457,90053.97,0.0,540291.09,0
67,CASH_OUT,223154.74,C41836,9677.69,C15393,316853.39,0.0,540008.13,1
92,TRANSFER,3708.24,C57242,10493.23,C21469,182710.37,6784.99,186418.61,0
79,CASH_OUT,11277.15,C46930,16257.03,C99554,324016.86,4979.880000000001,335294.01,0
77,PAYMENT,51575.98,C57925,46244.51,C26708,229359.63,0.0,280935.61,0
63,CASH_IN,38645.62,C85197,67665.25,C16903,4159.05,29019.629999999997,42804.670000000006,0
83,PAYMENT,11060.89,C19195,50186.98,C92274,664071.26,39126.090000000004,675132.15,0
40,PAYMENT,142493.02,C21090,291969.05,C50675,187374.29,149476.03,329867.31,0
82,TRANSFER,34576.16,C69822,44309.21,C47150,289324.28,9733.049999999996,323900.44000000006,0
31,PAYMENT,188203.38,C72170,45284.28,C81362,77910.13,0.0,266113.51,0
37,PAYMENT,43616.66,C95710,429182.15,C54464,15963.23,385565.49,59579.89,0
85,CASH_IN,136546.32,C58274,56584.18,C54385,182585.32,0.0,319131.64,0
5,CASH_OUT,23610.15,C26483,15220.01,C97062,43680.63,0.0,67290.78,0
81,CASH_IN,63660.72,C17277,33395.66,C90200,558087.8,0.0,621748.52,0
83,CASH_IN,80764.98,C51941,81047.14,C42704,299290.31,282.1600000000035,380055.29,0
4,DEBIT,59277.49,C41690,125011.76,C54246,311824.63,65734.26999999999,371102.12,0
26,PAYMENT,150430.23,C46292,394208.77,C72423,417018.37,243778.54,567448.6,0
24,CASH_IN,108499.07,C29535,48021.56,C28158,82613.08,0.0,191112.15000000002,0
39,PAYMENT,87237.05,C84162,241114.49,C95552,16982.02,153877.44,104219.07,0
56,CASH_OUT,26322.07,C65250,76830.16,C76233,61563.84,50508.090000000004,87885.91,0
54,CASH_IN,74393.38,C81149,64794.35,C27557,415671.91,0.0,490065.29,0
38,PAYMENT,121618.5,C18250,5084.41,C78804,119238.29,0.0,240856.78999999998,0
54,PAYMENT,285033.83,C46934,5322.8,C65215,524718.13,0.0,809751.96,0
19,CASH_OUT,14927.51,C97648,38184.34,C37749,358464.38,23256.829999999994,373391.89,0
94,PAYMENT,201440.54,C76833,154113.01,C86222,292363.77,0.0,493804.31000000006,0
26,CASH_OUT,12833.43,C63294,29046.41,C83620,342281.31,16212.98,355114.74,0
52,PAYMENT,114766.67,C65916,258664.59,C54953,480941.38,143897.91999999998,595708.05,0
75,CASH_IN,102466.0,C85075,416177.23,C98509,492882.93,313711.23,595348.9299999999,0
61,CASH_OUT,207688.36,C70128,299489.22,C66913,223118.86,91800.85999999999,430807.22,0
67,CASH_IN,6108.77,C97827,89270.33,C71558,129353.75,83161.56,135462.52,0
22,CASH_OUT,216604.03,C68765,138630.49,C61645,69810.8,0.0,286414.83,0
17,CASH_IN,39542.28,C64298,14570.64,C57793,82529.8,0.0,122072.08,0
11,CASH_OUT,65397.52,C33959,309431.25,C89316,290973.17,244033.73,356370.69,0
39,PAYMENT,194609.65,C99219,197205.03,C30475,250798.28,2595.3800000000047,445407.93,0
61,CASH_OUT,79276.27,C52568,181801.33,C35006,19702.75,102525.05999999998,98979.02,0
91,DEBIT,41441.31,C55269,118724.57,C38706,277674.37,77283.26000000001,319115.68,0
49,CASH_IN,151170.08,C30532,103492.87,C46129,67551.33,0.0,218721.40999999997,0
93,TRANSFER,6938.65,C34642,86238.3,C77150,8268.11,79299.65000000001,15206.76,0
61,CASH_IN,110744.59,C18013,43630.56,C26239,69751.88,0.0,180496.47,0
12,CASH_OUT,160.48,C67595,65517.22,C96961,322906.34,65356.74,323066.82,0
13,CASH_IN,3968.05,C86307,268509.6,C19296,56943.85,264541.55,60911.9,0
58,TRANSFER,327738.98,C36848,192338.5,C30737,48243.9,0.0,375982.88,0
11,PAYMENT,64273.55,C80011,122079.49,C84985,612637.95,57805.94,676911.5,0
64,PAYMENT,6145.81,C62505,142261.88,C49236,77630.05,136116.07,83775.86,0
31,CASH_OUT,220472.88,C98848,62822.73,C29349,12345.3,0.0,232818.18,0
11,CASH_OUT,12759.67,C58326,78227.42,C69956,900685.13,65467.75,913444.8,0
43,CASH_OUT,3560.29,C38110,248924.7,C52506,394969.97,245364.41,398530.25999999995,0
36,CASH_OUT,49860.04,C76404,313510.2,C29459,72982.79,263650.16000000003,122842.82999999999,0
2,TRANSFER,17799.24,C42645,489.74,C22059,469407.74,0.0,487206.98,0
87,PAYMENT,7967.89,C81367,94657.5,C52497,162168.61,86689.61,170136.5,0
61,CASH_IN,25529.44,C79605,11260.69,C28723,124789.56,0.0,150319.0,0
36,PAYMENT,6374.0,C69893,85991.47,C46963,34584.62,79617.47,40958.62,0
78,DEBIT,48676.84,C12526,28004.07,C18471,72187.68,0.0,120864.51999999999,0
49,PAYMENT,237709.56,C73194,213403.21,C82401,143614.27,0.0,381323.82999999996,0
27,PAYMENT,31009.16,C30334,150025.67,C79366,70734.36,119016.51000000001,101743.52,0
12,TRANSFER,132758.77,C44283,306372.07,C53515,94776.49,173613.30000000002,227535.26,0
58,PAYMENT,8061.39,C20123,198207.97,C69966,792186.04,190146.58,800247.43,0
93,CASH_IN,3453.06,C92424,539644.46,C61470,162321.91,536191.3999999999,165774.97,0
6,TRANSFER,25472.51,C12436,54530.53,C81834,69314.96,29058.02,94787.47,0
44,PAYMENT,125798.71,C72180,43075.67,C65377,128443.27,0.0,254241.98,0
47,DEBIT,25288.01,C93224,791999.52,C84690,3772.43,766711.51,29060.44,0
23,CASH_OUT,10869.03,C52729,411515.13,C62345,141170.9,400646.1,152039.93,0
74,DEBIT,49610.08,C71287,130712.17,C13466,301227.22,81102.09,350837.3,0
98,PAYMENT,103628.38,C88833,79005.7,C46406,117237.46,0.0,220865.84000000003,0
76,PAYMENT,126905.06,C68717,64784.07,C31273,160255.79,0.0,287160.85,0
96,TRANSFER,10882.5,C30126,44295.61,C23196,727079.72,33413.11,737962.22,0
26,PAYMENT,16143.58,C87878,166770.92,C58896,741018.74,150627.34000000003,757162.32,0
7,PAYMENT,777.52,C41496,109266.58,C66887,406258.62,108489.06,407036.14,0
32,CASH_IN,273046.69,C43277,5867.72,C28695,107458.9,0.0,380505.58999999997,0
33,DEBIT,56218.2,C56600,139226.05,C76423,23062.66,83007.84999999999,79280.86,0
82,DEBIT,99.19,C13137,25249.93,C93008,213039.06,25150.74,213138.25,0
99,TRANSFER,102012.65,C25941,171625.22,C51012,138544.66,69612.57,240557.31,0
20,PAYMENT,122156.68,C99515,110451.58,C81697,68189.39,0.0,190346.07,0
95,PAYMENT,39158.28,C68325,99770.67,C65867,38522.01,60612.39,77680.29000000001,0
69,TRANSFER,2396.08,C38530,13190.38,C22748,27725.55,10794.3,30121.629999999997,0
96,CASH_OUT,522493.04,C57593,43212.76,C58796,319109.19,0.0,841602.23,0
52,CASH_OUT,34834.57,C49245,5171.04,C84187,8627.96,0.0,43462.53,0
42,CASH_OUT,8556.65,C97211,253470.43,C98629,119826.99,244913.78,128383.64,0
83,CASH_IN,325017.52,C45333,51752.86,C60016,68251.99,0.0,393269.51,0
1,CASH_IN,24146.02,C42843,141049.98,C67759,105788.76,116903.96,129934.78,0
